A	B	C	TIME
96595	3.29198e+06	3.28996e+06	1.14003
2.05997e+06	6.9922e+07	6.95113e+07	42.7388
2.80605e+06	1.17885e+08	1.16247e+08	70.9585
1.59994e+06	5.66847e+06	5.6542e+06	1.74138
217680	3.30911e+06	3.30814e+06	1.87423
90391	8.21494e+06	8.21091e+06	5.41622
53733	75037.5	75007.4	0.068506
513379	2.88836e+06	2.886e+06	0.886384
1.55525e+06	1.58509e+07	1.57926e+07	5.29156
83018	649061	648720	0.355949
1.26156e+06	1.77621e+06	1.76484e+06	0.525344
245920	2.66513e+06	2.65824e+06	1.36864
3.4984e+06	1.18289e+08	1.17332e+08	41.8545
541503	1.86366e+07	1.84087e+07	10.5378
3.28194e+06	1.74324e+08	1.70426e+08	65.6778
1.61529e+06	3.06605e+06	3.05822e+06	0.908562
312045	1.24157e+07	1.23507e+07	7.09439
1.88349e+06	1.41392e+08	1.37099e+08	81.0994
2.3779e+06	1.80781e+08	1.77346e+08	111.306
2.05042e+06	1.0486e+08	1.03108e+08	38.4047
2.54755e+06	8.5036e+07	8.33729e+07	50.0285
5.06292e+06	2.80549e+08	2.71601e+08	165.893
150477	325443	325385	0.082683
2.5767e+06	6.31678e+06	6.29483e+06	2.16838
57900	2.40302e+06	2.40234e+06	0.760167
585363	3.20649e+07	3.19466e+07	19.152
2.06102e+06	2.52716e+07	2.50601e+07	8.91062
1.62346e+06	3.59165e+07	3.57785e+07	21.8766
1.34152e+06	5.24848e+06	5.24542e+06	1.45708
5.62832e+06	1.10537e+07	1.07602e+07	3.75557
2.67651e+06	5.46587e+07	5.44811e+07	33.9182
354599	1.49116e+06	1.48203e+06	0.694919
3.05199e+06	5.56163e+07	5.51286e+07	19.5647
666585	1.50834e+06	1.50736e+06	0.78293
912857	4.35929e+07	4.34024e+07	15.4303
3.07646e+06	5.95299e+07	5.9197e+07	19.8833
22096	328299	328292	0.249286
2.60826e+06	2.22958e+08	2.18805e+08	138.631
610880	3.1033e+07	3.09346e+07	11.1471
1.54874e+06	9.47838e+07	9.37006e+07	57.3014
631778	3.57592e+06	3.57156e+06	2.3684
802201	2.2436e+07	2.23691e+07	7.77024
15309	571918	571892	0.345105
1.56602e+06	1.64404e+07	1.64169e+07	5.27374
1.53521e+06	2.22476e+07	2.21595e+07	7.52484
137703	290459	290399	0.080274
1.13326e+06	4.53124e+07	4.4855e+07	26.6672
565036	7.12077e+06	7.03636e+06	3.80176
231845	4.04522e+06	4.03774e+06	1.48158
48714	58048	58028.5	0.017529
609990	1.93241e+07	1.92959e+07	11.6397
845382	2.17422e+07	2.15459e+07	7.696
105383	802653	800095	0.431356
339776	1.01284e+07	1.01085e+07	3.22104
547680	628110	624074	0.194464
5.80298e+06	1.4893e+08	1.47239e+08	92.8032
2.88297e+06	3.45615e+06	3.45456e+06	1.94451
814219	413235	412952	0.109424
18268	44955.7	44955.1	0.014515
652819	1.10412e+07	1.10148e+07	3.58855
419324	1.64275e+07	1.63008e+07	9.36948
1.43678e+06	2.03981e+07	2.03553e+07	12.1318
3.25264e+06	8.94586e+07	8.85291e+07	32.6029
3.79942e+06	7.31151e+07	7.24361e+07	25.1806
2.72676e+06	9.54577e+07	9.45825e+07	33.4132
4.02822e+06	7.14517e+07	7.0522e+07	25.6689
2.34932e+06	3.84345e+07	3.82546e+07	23.2192
4.55177e+06	6.94051e+06	6.93512e+06	2.05241
1.38223e+06	4.58199e+07	4.56377e+07	27.6994
1.1079e+06	2.15824e+07	2.15347e+07	12.8377
114974	4.38958e+06	4.38636e+06	1.38996
133757	15332.9	15332.4	0.028436
1.21403e+06	3.05342e+07	3.02202e+07	17.7145
455244	478191	477989	0.117217
2.27971e+06	7.29248e+06	7.22829e+06	2.49547
463487	1.19397e+07	1.19083e+07	3.86585
63350	2.02931e+06	2.02613e+06	1.07283
702605	1.62023e+06	1.61469e+06	0.500334
234581	6.45222e+06	6.44222e+06	3.96878
677063	4.37532e+06	4.35628e+06	1.43606
1.2174e+06	5.09265e+07	5.00262e+07	29.3267
1.58222e+06	5.50874e+06	5.48911e+06	1.73598
2.12592e+06	1.04004e+08	1.02017e+08	62.106
882360	2.115e+07	2.11125e+07	7.21609
1.58372e+06	8.46889e+07	8.28536e+07	49.2665
4.92832e+06	1.33002e+07	1.30354e+07	4.82129
9573	603041	602930	0.326346
791314	2.96351e+06	2.94545e+06	1.53672
119344	2.36125e+06	2.35909e+06	0.653064
84370	820161	818540	0.490274
1.03302e+06	2.42916e+07	2.42129e+07	8.17744
352068	1.57082e+06	1.5683e+06	0.424866
355020	1.18398e+07	1.18039e+07	6.80089
2.34382e+06	1.22057e+06	1.21797e+06	0.362042
1.0367e+06	7.54501e+06	7.53651e+06	2.36208
266166	5.51806e+06	5.49089e+06	2.97178
3.71835e+06	5.99526e+07	5.95098e+07	36.0837
674056	683887	683520	0.189715
395561	1.64493e+07	1.62951e+07	9.46664
4.36191e+06	2.39464e+08	2.32577e+08	143.338
32861	701712	701437	0.585677
611399	1.91923e+07	1.90802e+07	11.1223
1.16728e+06	4.53875e+06	4.53731e+06	2.63973
4688	28749.6	28746.1	0.021637
293824	52135.9	52132.9	0.038119
773574	7.0642e+06	7.02055e+06	2.22219
1.08247e+06	4.12705e+07	4.11252e+07	24.866
109738	734326	734152	0.431616
93513	3.3176e+06	3.31487e+06	1.90138
4.54028e+06	1.32559e+07	1.29525e+07	4.78822
431220	1.25684e+07	1.25254e+07	4.40803
1.69779e+06	4.14359e+07	4.06567e+07	23.6535
1.19043e+06	1.13317e+07	1.13108e+07	6.68223
375221	4.99964e+06	4.9897e+06	1.51957
208317	1.097e+06	1.09609e+06	0.303429
1.48114e+06	6.76958e+06	6.75053e+06	2.15477
918113	5.86275e+07	5.82634e+07	20.4434
4.15047e+06	2.94859e+08	2.90472e+08	109.989
853170	2.75013e+07	2.67284e+07	15.1425
67870	1.32805e+06	1.31518e+06	0.727181
2.24808e+06	5.76085e+06	5.75525e+06	1.68011
2658	40759.9	40759.8	0.079757
453594	498386	498121	0.131598
3.6033e+06	1.13365e+07	1.11774e+07	4.01229
352583	3.29724e+06	3.27305e+06	0.988005
1.01703e+06	6.70988e+07	6.62593e+07	39.269
277779	7.40814e+06	7.37734e+06	4.07205
2.50255e+06	3.53385e+06	3.48818e+06	1.17759
1.01187e+06	2.71851e+06	2.71374e+06	0.836509
579798	2.06274e+07	2.05891e+07	12.4659
1.82765e+06	1.44904e+08	1.43536e+08	53.37
746282	8.49403e+06	8.48207e+06	4.8074
2.04781e+06	4.29758e+07	4.23794e+07	15.19
362917	4.99729e+06	4.99187e+06	1.56797
129296	3.84551e+06	3.84311e+06	2.16224
606849	3.14816e+07	3.13805e+07	10.6788
1.01615e+06	3.77969e+07	3.68734e+07	21.3585
818687	584994	584968	0.349609
577390	1.56845e+07	1.56669e+07	9.44388
886321	5.63801e+07	5.53584e+07	32.0354
91727	2.7298e+06	2.72911e+06	1.56644
185160	2.93948e+06	2.90555e+06	1.51239
1.02533e+06	2.56837e+06	2.56705e+06	1.36653
410932	3.18044e+06	3.1628e+06	0.934496
998283	4.40188e+06	4.39987e+06	1.19308
283410	3.44912e+06	3.44529e+06	1.05119
3.03768e+06	7.76105e+06	7.72646e+06	2.5287
407487	4.12174e+06	4.10981e+06	2.23774
318460	1.68902e+06	1.68825e+06	0.85915
6.53142e+06	1.59496e+08	1.54867e+08	51.7799
1.28023e+06	5.57484e+07	5.53423e+07	20.2163
2.43113e+06	1.76383e+08	1.74004e+08	109.132
46169	1.40047e+06	1.40033e+06	0.832897
281118	423335	422525	0.113477
656682	313014	311818	0.091785
186479	831430	830408	0.446998
5.25648e+06	1.57034e+08	1.54641e+08	58.28
1.78258e+06	5.14204e+07	5.00747e+07	18.1539
4.34945e+06	7.2173e+07	7.01072e+07	23.4451
4.44817e+06	3.8802e+08	3.77509e+08	248.342
880593	3.65775e+06	3.65605e+06	1.05532
35500	229248	228352	0.117152
98563	621881	613534	0.306745
200302	8.17623e+06	8.16783e+06	4.9973
589229	1.57463e+06	1.56888e+06	0.454466
190735	3.76698e+06	3.76038e+06	1.3452
119376	3.09666e+06	3.09578e+06	1.76008
5.08583e+06	2.65957e+07	2.65001e+07	8.95693
55002	540198	540087	0.288021
335365	6.07941e+06	6.07433e+06	2.0584
197117	5.05503e+06	5.05195e+06	3.03143
7.66194e+06	2.83034e+08	2.72694e+08	65.6911
4.00513e+06	1.8781e+07	1.8406e+07	6.94891
383533	2.31645e+07	2.31061e+07	14.3049
881208	3.77377e+07	3.75879e+07	12.5128
124968	634571	634505	0.150714
2.77448e+06	6.24633e+06	6.24055e+06	1.92656
1.17813e+06	8.42611e+07	8.37012e+07	51.2511
91498	748215	747887	0.204709
168413	197920	197634	0.052042
523795	3.02206e+07	3.01042e+07	18.8333
42671	1.37178e+06	1.3715e+06	0.338821
408913	1.48189e+07	1.4804e+07	8.91826
436582	2.42073e+07	2.4156e+07	7.98539
2.64086e+06	5.50125e+07	5.44328e+07	19.9427
1.32709e+06	1.14634e+07	1.13942e+07	3.68846
200343	8.0476e+06	7.99896e+06	4.79892
9991	157066	157043	0.226483
3.44655e+06	1.14498e+07	1.12902e+07	4.20392
1.75418e+06	1.09366e+07	1.09205e+07	6.50275
217462	7.76691e+06	7.73253e+06	4.38735
606290	1.5402e+07	1.53489e+07	8.89994
581083	2.70314e+07	2.68736e+07	15.9465
333430	5.03512e+06	5.03324e+06	2.99172
2.92006e+06	2.1271e+07	2.12007e+07	6.9469
1.99517e+06	7.26118e+07	7.18552e+07	43.7883
604187	4.96739e+07	4.94903e+07	30.7897
116842	738689	738613	0.432491
801752	6.74986e+06	6.72909e+06	2.12049
3.58183e+06	1.31055e+07	1.3091e+07	7.97974
368273	6.41008e+06	6.38946e+06	3.5636
79947	1.76645e+06	1.76548e+06	0.958808
4.27217e+06	2.91309e+07	2.90507e+07	9.51427
1.91495e+06	3.27593e+07	3.23876e+07	12.0917
1.73586e+06	1.31192e+07	1.30238e+07	4.69366
762050	2.43991e+07	2.41613e+07	14.2392
1.04352e+06	2.84442e+07	2.83751e+07	9.62657
1.55003e+06	2.10113e+07	2.08659e+07	12.1005
278703	4.9193e+06	4.88326e+06	2.61443
710349	4.61988e+07	4.52336e+07	26.2726
782100	3.98764e+07	3.97023e+07	13.5698
145312	1.64791e+06	1.64754e+06	0.484687
1.0076e+06	9.65931e+06	9.64874e+06	2.93375
6.53027e+06	4.77734e+07	4.75979e+07	16.0667
385453	9.33833e+06	9.25291e+06	5.23578
